IP,requests,downloads,downloadsPerRequests
180619,3,1,0.3333333333333333
180620,4,1,0.25
180621,26,1,0.038461538461538464
180622,1,1,1.0
180623,42,1,0.023809523809523808
180624,932,2,0.002145922746781116
180625,3,1,0.3333333333333333
180626,12,1,0.08333333333333333
180627,175,1,0.005714285714285714
180628,36,1,0.027777777777777776
180629,7,1,0.14285714285714285
180630,2,1,0.5
180631,2,1,0.5
180632,1,1,1.0
180633,5,1,0.2
180634,1,0,0.0
180635,105,1,0.009523809523809525
180636,8,1,0.125
180637,5,2,0.4
180638,247,1,0.004048582995951417
180639,416,1,0.002403846153846154
180640,30,1,0.03333333333333333
180641,16,1,0.0625
180642,31,1,0.03225806451612903
180643,1261,1,0.0007930214115781126
180644,605,0,0.0
180645,4,1,0.25
180646,25,1,0.04
180647,1,1,1.0
180648,3,1,0.3333333333333333
180649,1,1,1.0
180650,3,1,0.3333333333333333
180651,3,1,0.3333333333333333
180652,5,1,0.2
180653,5,1,0.2
180654,2,2,1.0
180655,6,3,0.5
180656,4,1,0.25
180657,4,1,0.25
180658,285,0,0.0
180659,94,0,0.0
180660,2,1,0.5
180661,305,1,0.003278688524590164
180662,1,1,1.0
180663,8,1,0.125
180664,342,0,0.0
180665,3,1,0.3333333333333333
180666,1,1,1.0
180667,18,0,0.0
180668,5,1,0.2
180669,3,1,0.3333333333333333
180670,4,1,0.25
180671,1,1,1.0
180672,1,1,1.0
180673,295,1,0.003389830508474576
180674,8,2,0.25
180675,23,0,0.0
180676,7,3,0.42857142857142855
180677,8,1,0.125
180678,4,0,0.0
180679,6,3,0.5
180680,1,1,1.0
180681,3,2,0.6666666666666666
180682,9,1,0.1111111111111111
180683,19,1,0.05263157894736842
180684,21,0,0.0
180685,388,2,0.005154639175257732
180686,14,2,0.14285714285714285
180687,12,1,0.08333333333333333
180688,4,1,0.25
180689,54,2,0.037037037037037035
180690,26,1,0.038461538461538464
180691,1,1,1.0
180692,12,0,0.0
180693,72,1,0.013888888888888888
180694,1,1,1.0
180695,83,1,0.012048192771084338
180696,965,1,0.0010362694300518134
180697,1,1,1.0
180698,100,1,0.01
180699,3,2,0.6666666666666666
180700,4,1,0.25
180701,74,1,0.013513513513513514
180702,5,2,0.4
180703,543,1,0.001841620626151013
180704,1,1,1.0
180705,16,1,0.0625
180706,308,1,0.003246753246753247
180707,100,21,0.21
180708,63,1,0.015873015873015872
180709,1,1,1.0
180710,423,1,0.002364066193853428
180711,6,1,0.16666666666666666
180712,127,0,0.0
180713,3,1,0.3333333333333333
180714,1,1,1.0
180715,65,2,0.03076923076923077
180716,445,1,0.0022471910112359553
180717,25,1,0.04
180718,3,1,0.3333333333333333
180719,52,1,0.019230769230769232
180720,429,2,0.004662004662004662
180721,1,1,1.0
180722,2,0,0.0
180723,3,1,0.3333333333333333
180724,1,1,1.0
180725,1,1,1.0
180726,10,1,0.1
180727,50,1,0.02
180728,504,1,0.001984126984126984
180729,287,1,0.003484320557491289
180730,15,1,0.06666666666666667
180731,311,1,0.003215434083601286
180732,15,1,0.06666666666666667
180733,19,1,0.05263157894736842
180734,4,1,0.25
180735,2,1,0.5
180736,1,1,1.0
180737,8,1,0.125
180738,2,2,1.0
180739,572,0,0.0
180740,1528,2,0.0013089005235602095
180741,4,1,0.25
180742,15,1,0.06666666666666667
180743,6,1,0.16666666666666666
180744,8,1,0.125
180745,7,1,0.14285714285714285
180746,5,1,0.2
180747,7,1,0.14285714285714285
180748,7,5,0.7142857142857143
180749,551,1,0.0018148820326678765
180750,12,1,0.08333333333333333
180751,1,1,1.0
180752,161,1,0.006211180124223602
180753,28,1,0.03571428571428571
180754,1067,0,0.0
180755,2,1,0.5
180756,4,1,0.25
180757,630,2,0.0031746031746031746
180758,1,1,1.0
180759,647,3,0.00463678516228748
180760,2,2,1.0
180761,2,1,0.5
180762,4,1,0.25
180763,29,1,0.034482758620689655
180764,17,1,0.058823529411764705
180765,1,1,1.0
180766,3,1,0.3333333333333333
180767,144,0,0.0
180768,42,0,0.0
180769,1,1,1.0
180770,2,2,1.0
180771,51,1,0.0196078431372549
180772,5,1,0.2
180773,52,1,0.019230769230769232
180774,5,1,0.2
180775,20,1,0.05
180776,8,3,0.375
180777,1,0,0.0
180778,19,1,0.05263157894736842
180779,2,1,0.5
180780,130,1,0.007692307692307693
180781,366,1,0.00273224043715847
180782,25,1,0.04
180783,2,1,0.5
180784,3,1,0.3333333333333333
180785,53,1,0.018867924528301886
180786,65,1,0.015384615384615385
180787,28,0,0.0
180788,10,1,0.1
180789,800,1,0.00125
180790,1,1,1.0
180791,14,1,0.07142857142857142
180792,2,1,0.5
180793,1,1,1.0
180794,3,1,0.3333333333333333
180795,1,1,1.0
180796,14,1,0.07142857142857142
180797,1400,2,0.0014285714285714286
180798,60,2,0.03333333333333333
180799,1,1,1.0
180800,517,0,0.0
180801,1,1,1.0
180802,42,1,0.023809523809523808
180803,5,1,0.2
180804,8,0,0.0
180805,1,1,1.0
180806,821,0,0.0
180807,7,0,0.0
180808,9,0,0.0
180809,3,1,0.3333333333333333
180810,51,1,0.0196078431372549
180811,84,24,0.2857142857142857
180812,88,1,0.011363636363636364
180813,2,1,0.5
180814,8,1,0.125
180815,33,1,0.030303030303030304
180816,4,1,0.25
180817,1,1,1.0
180818,2,2,1.0
180819,8,1,0.125
180820,602,1,0.0016611295681063123
180821,2,1,0.5
180822,5,1,0.2
180823,454,1,0.0022026431718061676
180824,12,1,0.08333333333333333
180825,1,1,1.0
180826,1,1,1.0
180827,1,1,1.0
180828,1,1,1.0
180829,10,1,0.1
180830,3,1,0.3333333333333333
180831,2,1,0.5
180832,3,1,0.3333333333333333
180833,3,1,0.3333333333333333
180834,2,1,0.5
180835,1268,2,0.0015772870662460567
180836,15,1,0.06666666666666667
180837,83,0,0.0
180838,361,1,0.002770083102493075
180839,11,1,0.09090909090909091
180840,12,1,0.08333333333333333
180841,1,1,1.0
180842,1,1,1.0
180843,49,0,0.0
180844,58,1,0.017241379310344827
180845,1,1,1.0
180846,6,1,0.16666666666666666
180847,7,1,0.14285714285714285
180848,799,1,0.0012515644555694619
180849,8,1,0.125
180850,320,0,0.0
180851,35,1,0.02857142857142857
180852,9,2,0.2222222222222222
180853,6,2,0.3333333333333333
180854,2,2,1.0
180855,1477,1,0.0006770480704129993
180856,553,4,0.007233273056057866
180857,587,1,0.0017035775127768314
180858,198,1,0.005050505050505051
180859,11,1,0.09090909090909091
180860,11,1,0.09090909090909091
180861,1,1,1.0
180862,297,0,0.0
180863,1,1,1.0
180864,3,1,0.3333333333333333
180865,44,4,0.09090909090909091
180866,1,1,1.0
180867,1,1,1.0
180868,1,1,1.0
180869,19,1,0.05263157894736842
180870,6,0,0.0
180871,24,1,0.041666666666666664
180872,700,1,0.0014285714285714286
180873,511,1,0.0019569471624266144
180874,1,1,1.0
180875,1,1,1.0
180876,25,1,0.04
180877,15,1,0.06666666666666667
180878,3,3,1.0
180879,21,1,0.047619047619047616
180880,7,1,0.14285714285714285
180881,5,0,0.0
180882,9,1,0.1111111111111111
180883,43,1,0.023255813953488372
180884,12,1,0.08333333333333333
180885,9,1,0.1111111111111111
180886,9,1,0.1111111111111111
180887,1,1,1.0
180888,1,0,0.0
180889,3,1,0.3333333333333333
180890,18,1,0.05555555555555555
180891,1681,2,0.001189767995240928
180892,14,1,0.07142857142857142
180893,3,2,0.6666666666666666
180894,614,0,0.0
180895,1,1,1.0
180896,17,0,0.0
180897,2,1,0.5
180898,1,1,1.0
180899,1,1,1.0
180900,1,1,1.0
180901,23,1,0.043478260869565216
180902,4,0,0.0
180903,1,1,1.0
180904,481,1,0.002079002079002079
180905,30,0,0.0
180906,17,1,0.058823529411764705
180907,22,1,0.045454545454545456
180908,3,1,0.3333333333333333
180909,723,2,0.0027662517289073307
180910,205,1,0.004878048780487805
180911,2,2,1.0
180912,14,1,0.07142857142857142
180913,3,1,0.3333333333333333
180914,3,1,0.3333333333333333
180915,6,1,0.16666666666666666
180916,551,0,0.0
180917,5,1,0.2
180918,321,34,0.1059190031152648
180919,28,1,0.03571428571428571
180920,1,1,1.0
180921,1,1,1.0
180922,1,1,1.0
180923,1571,2,0.001273074474856779
180924,2,1,0.5
180925,42,1,0.023809523809523808
180926,19,1,0.05263157894736842
180927,32,0,0.0
180928,2,2,1.0
180929,31,1,0.03225806451612903
180930,17,1,0.058823529411764705
180931,69,1,0.014492753623188406
180932,240,0,0.0
180933,12,1,0.08333333333333333
180934,20,1,0.05
180935,2,1,0.5
180936,18,1,0.05555555555555555
180937,22,0,0.0
180938,138,2,0.014492753623188406
180939,19,1,0.05263157894736842
180940,74,1,0.013513513513513514
180941,3,1,0.3333333333333333
180942,36,1,0.027777777777777776
180943,2,1,0.5
180944,215,1,0.004651162790697674
180945,17,1,0.058823529411764705
180946,47,0,0.0
180947,1,1,1.0
180948,8,1,0.125
180949,1,1,1.0
180950,1,1,1.0
180951,4,2,0.5
180952,23,0,0.0
180953,9,1,0.1111111111111111
180954,3,1,0.3333333333333333
180955,17,4,0.23529411764705882
180956,86,1,0.011627906976744186
180957,16,1,0.0625
180958,6,0,0.0
180959,12,1,0.08333333333333333
180960,5,1,0.2
180961,1,1,1.0
180962,2,1,0.5
180963,1,1,1.0
180964,5,1,0.2
180965,771,1,0.0012970168612191958
180966,65,0,0.0
180967,13,1,0.07692307692307693
180968,6,1,0.16666666666666666
180969,6,1,0.16666666666666666
180970,2,1,0.5
180971,18,1,0.05555555555555555
180972,99,1,0.010101010101010102
180973,1,1,1.0
180974,40,5,0.125
180975,27,1,0.037037037037037035
180976,3,1,0.3333333333333333
180977,1,1,1.0
180978,6,1,0.16666666666666666
180979,18,1,0.05555555555555555
180980,2,1,0.5
180981,1706,1,0.0005861664712778429
180982,40,1,0.025
180983,12,1,0.08333333333333333
180984,7,1,0.14285714285714285
180985,7,1,0.14285714285714285
180986,22,1,0.045454545454545456
180987,91,0,0.0
180988,3,1,0.3333333333333333
180989,731,1,0.0013679890560875513
180990,1,1,1.0
180991,4,1,0.25
180992,84,1,0.011904761904761904
180993,231,0,0.0
180994,6,1,0.16666666666666666
180995,2,1,0.5
180996,1,1,1.0
180997,620,0,0.0
180998,6,1,0.16666666666666666
180999,5,1,0.2
181000,66,1,0.015151515151515152
181001,61,1,0.01639344262295082
181002,48,1,0.020833333333333332
181003,480,1,0.0020833333333333333
181004,19,0,0.0
181005,20,1,0.05
181006,3,1,0.3333333333333333
181007,3,1,0.3333333333333333
181008,1,1,1.0
181009,55,0,0.0
181010,59,1,0.01694915254237288
181011,10,1,0.1
181012,3,3,1.0
181013,1,1,1.0
181014,1176,1,0.0008503401360544217
181015,78,0,0.0
181016,1,1,1.0
181017,990,3,0.0030303030303030303
181018,16,1,0.0625
181019,25,1,0.04
181020,1549,4,0.0025823111684958036
181021,1,1,1.0
181022,887,1,0.0011273957158962795
181023,1,1,1.0
181024,17,1,0.058823529411764705
181025,11,1,0.09090909090909091
181026,2,1,0.5
181027,91,1,0.01098901098901099
181028,30,1,0.03333333333333333
181029,3,1,0.3333333333333333
181030,338,1,0.0029585798816568047
181031,3,2,0.6666666666666666
181032,70,0,0.0
181033,10,1,0.1
181034,2,1,0.5
181035,113,1,0.008849557522123894
181036,344,1,0.0029069767441860465
181037,112,1,0.008928571428571428
181038,4,1,0.25
181039,32,1,0.03125
181040,2,1,0.5
181041,2,1,0.5
181042,1,1,1.0
181043,2,1,0.5
181044,21,1,0.047619047619047616
181045,1,1,1.0
181046,6,1,0.16666666666666666
181047,4,1,0.25
181048,230,1,0.004347826086956522
181049,13,1,0.07692307692307693
181050,1,1,1.0
181051,49,0,0.0
181052,36,0,0.0
181053,97,0,0.0
181054,7,1,0.14285714285714285
181055,48,1,0.020833333333333332
181056,7,1,0.14285714285714285
181057,639,1,0.001564945226917058
181058,14,1,0.07142857142857142
181059,5,1,0.2
181060,6,0,0.0
181061,1,0,0.0
181062,103,1,0.009708737864077669
181063,3,1,0.3333333333333333
181064,40,0,0.0
181065,1,1,1.0
181066,1,1,1.0
181067,1,1,1.0
181068,34,1,0.029411764705882353
181069,2,1,0.5
181070,1,1,1.0
181071,17,1,0.058823529411764705
181072,14,0,0.0
181073,5,1,0.2
181074,352,1,0.002840909090909091
181075,69,0,0.0
181076,434,1,0.002304147465437788
181077,19,1,0.05263157894736842
181078,30,1,0.03333333333333333
181079,7,1,0.14285714285714285
181080,2,1,0.5
181081,16,1,0.0625
181082,1193,0,0.0
181083,678,1,0.0014749262536873156
181084,50,4,0.08
181085,1,1,1.0
181086,2,1,0.5
181087,27,0,0.0
181088,7,0,0.0
181089,5,1,0.2
181090,1,1,1.0
181091,2,1,0.5
181092,1,1,1.0
181093,2,1,0.5
181094,330,1,0.0030303030303030303
181095,1887,2,0.0010598834128245894
181096,2,1,0.5
181097,2,1,0.5
181098,208,0,0.0
181099,22,1,0.045454545454545456
181100,105,1,0.009523809523809525
181101,7,0,0.0
181102,2,1,0.5
181103,3,1,0.3333333333333333
181104,1,1,1.0
181105,1899,2,0.00105318588730911
181106,5,1,0.2
181107,2,1,0.5
181108,13,5,0.38461538461538464
181109,100,0,0.0
181110,11,1,0.09090909090909091
181111,20,1,0.05
181112,1,1,1.0
181113,16,1,0.0625
181114,1,1,1.0
181115,2,1,0.5
181116,89,1,0.011235955056179775
181117,3,1,0.3333333333333333
181118,1,1,1.0
181119,1,1,1.0
181120,6,1,0.16666666666666666
181121,12,1,0.08333333333333333
181122,8,1,0.125
181123,29,1,0.034482758620689655
181124,252,1,0.003968253968253968
181125,1,1,1.0
181126,11,1,0.09090909090909091
181127,105,1,0.009523809523809525
181128,6,1,0.16666666666666666
181129,54,1,0.018518518518518517
181130,55,1,0.01818181818181818
181131,4,1,0.25
181132,204,1,0.004901960784313725
181133,18,1,0.05555555555555555
181134,2,1,0.5
181135,2,2,1.0
181136,5,1,0.2
181137,4,1,0.25
181138,1,1,1.0
181139,2,1,0.5
181140,38,0,0.0
181141,453,1,0.002207505518763797
181142,2,1,0.5
181143,1,1,1.0
181144,23,0,0.0
181145,14,1,0.07142857142857142
181146,1825,2,0.001095890410958904
181147,2,1,0.5
181148,8,1,0.125
181149,1,1,1.0
181150,24,1,0.041666666666666664
181151,1,0,0.0
181152,1067,3,0.0028116213683223993
181153,144,1,0.006944444444444444
181154,398,0,0.0
181155,181,0,0.0
181156,3386,4,0.0011813349084465446
181157,428,1,0.002336448598130841
181158,1,1,1.0
181159,6,1,0.16666666666666666
181160,232,1,0.004310344827586207
181161,1,1,1.0
181162,725,0,0.0
181163,1550,2,0.0012903225806451613
181164,15,1,0.06666666666666667
181165,18,1,0.05555555555555555
181166,6,1,0.16666666666666666
181167,4,1,0.25
181168,525,1,0.0019047619047619048
181169,1,1,1.0
181170,37,1,0.02702702702702703
181171,372,2,0.005376344086021506
181172,77,1,0.012987012987012988
181173,106,1,0.009433962264150943
181174,8,1,0.125
181175,1,1,1.0
181176,1,1,1.0
181177,5,1,0.2
181178,4,1,0.25
181179,409,0,0.0
181180,3,1,0.3333333333333333
181181,13,0,0.0
181182,385,1,0.0025974025974025974
181183,18,1,0.05555555555555555
181184,7,3,0.42857142857142855
181185,6,1,0.16666666666666666
181186,104,1,0.009615384615384616
181187,78,1,0.01282051282051282
181188,4,1,0.25
181189,854,2,0.00234192037470726
181190,579,0,0.0
181191,9,0,0.0
181192,78,1,0.01282051282051282
181193,3,1,0.3333333333333333
181194,7,0,0.0
181195,1,1,1.0
181196,3,1,0.3333333333333333
181197,3,1,0.3333333333333333
181198,2,1,0.5
181199,380,0,0.0
181200,607,1,0.0016474464579901153
181201,18,1,0.05555555555555555
181202,4,1,0.25
181203,346,1,0.002890173410404624
181204,180,0,0.0
181205,3,1,0.3333333333333333
181206,73,0,0.0
181207,1,1,1.0
181208,1,1,1.0
181209,915,3,0.003278688524590164
181210,141,0,0.0
181211,3,1,0.3333333333333333
181212,193,0,0.0
181213,1,1,1.0
181214,1,1,1.0
181215,2,0,0.0
181216,7,1,0.14285714285714285
181217,454,3,0.006607929515418502
181218,15,1,0.06666666666666667
181219,11,1,0.09090909090909091
181220,17,1,0.058823529411764705
181221,26,1,0.038461538461538464
181222,574,2,0.003484320557491289
181223,14,1,0.07142857142857142
181224,38,0,0.0
181225,28,0,0.0
181226,3,1,0.3333333333333333
181227,1,1,1.0
181228,1814,1,0.0005512679162072767
181229,97,1,0.010309278350515464
181230,2,1,0.5
181231,211,2,0.009478672985781991
181232,627,1,0.001594896331738437
181233,55,1,0.01818181818181818
181234,1025,1,0.000975609756097561
181235,1,1,1.0
181236,6,1,0.16666666666666666
181237,1,1,1.0
181238,4,1,0.25
181239,10,1,0.1
181240,377,0,0.0
181241,6,1,0.16666666666666666
181242,52,0,0.0
181243,1531,2,0.0013063357282821686
181244,5,1,0.2
181245,931,0,0.0
181246,36,1,0.027777777777777776
181247,11,0,0.0
181248,2,1,0.5
181249,5,1,0.2
181250,1744,1,0.0005733944954128441
181251,3,1,0.3333333333333333
181252,114,1,0.008771929824561403
181253,1319,0,0.0
181254,3,1,0.3333333333333333
181255,2,1,0.5
181256,22,1,0.045454545454545456
181257,4,1,0.25
181258,11,3,0.2727272727272727
181259,1677,0,0.0
181260,2031,4,0.0019694731659281144
181261,4,1,0.25
181262,3,1,0.3333333333333333
181263,7,2,0.2857142857142857
181264,1052,4,0.0038022813688212928
181265,9,1,0.1111111111111111
181266,51,1,0.0196078431372549
181267,8,0,0.0
181268,41,1,0.024390243902439025
181269,16,1,0.0625
181270,180,0,0.0
181271,2,1,0.5
181272,1547,1,0.0006464124111182935
181273,2,1,0.5
181274,5,1,0.2
181275,22,1,0.045454545454545456
181276,2,1,0.5
181277,1202,3,0.0024958402662229617
181278,19,1,0.05263157894736842
181279,1,1,1.0
181280,1254,1,0.0007974481658692185
181281,1766,2,0.0011325028312570782
181282,2,1,0.5
181283,1888,2,0.001059322033898305
181284,170,0,0.0
181285,8,1,0.125
181286,6,1,0.16666666666666666
181287,408,0,0.0
181288,1201,1,0.0008326394671107411
181289,13,1,0.07692307692307693
181290,44,1,0.022727272727272728
181291,82,1,0.012195121951219513
181292,31,0,0.0
181293,2,1,0.5
181294,30,1,0.03333333333333333
181295,2,1,0.5
181296,702,3,0.004273504273504274
181297,8,1,0.125
181298,1747,0,0.0
181299,37,0,0.0
181300,1051,3,0.0028544243577545195
181301,2,1,0.5
181302,1,1,1.0
181303,21,1,0.047619047619047616
181304,1468,0,0.0
181305,4,1,0.25
181306,1,1,1.0
181307,110,0,0.0
181308,1,1,1.0
181309,87,0,0.0
181310,42,1,0.023809523809523808
181311,1002,2,0.001996007984031936
181312,18,1,0.05555555555555555
181313,3,1,0.3333333333333333
181314,17,1,0.058823529411764705
181315,424,1,0.0023584905660377358
181316,16,4,0.25
181317,3,1,0.3333333333333333
181318,2,1,0.5
181319,5,1,0.2
181320,8,1,0.125
181321,4,1,0.25
181322,7,1,0.14285714285714285
181323,5,1,0.2
181324,1,1,1.0
181325,1,1,1.0
181326,119,1,0.008403361344537815
181327,1,1,1.0
181328,1,1,1.0
181329,1,1,1.0
181330,2,1,0.5
181331,1,1,1.0
181332,436,1,0.0022935779816513763
181333,6,1,0.16666666666666666
181334,1,1,1.0
181335,3,1,0.3333333333333333
181336,26,1,0.038461538461538464
181337,85,1,0.011764705882352941
181338,4,1,0.25
181339,460,2,0.004347826086956522
181340,990,0,0.0
181341,486,0,0.0
181342,14,1,0.07142857142857142
181343,455,1,0.002197802197802198
181344,5,0,0.0
181345,35,1,0.02857142857142857
181346,326,1,0.003067484662576687
181347,1,1,1.0
181348,15,1,0.06666666666666667
181349,3,0,0.0
181350,23,1,0.043478260869565216
181351,98,0,0.0
181352,44,1,0.022727272727272728
181353,1,1,1.0
181354,4,1,0.25
181355,3,1,0.3333333333333333
181356,713,2,0.002805049088359046
181357,12,1,0.08333333333333333
181358,6,2,0.3333333333333333
181359,948,1,0.0010548523206751054
181360,1,1,1.0
181361,1,1,1.0
181362,4,1,0.25
181363,3,1,0.3333333333333333
181364,4,1,0.25
181365,154,0,0.0
181366,45,1,0.022222222222222223
181367,1,1,1.0
181368,165,0,0.0
181369,290,2,0.006896551724137931
181370,6,1,0.16666666666666666
181371,123,0,0.0
181372,45,1,0.022222222222222223
181373,3,1,0.3333333333333333
181374,1,1,1.0
181375,1,1,1.0
181376,1864,1,0.000536480686695279
181377,246,1,0.0040650406504065045
181378,34,1,0.029411764705882353
181379,3,1,0.3333333333333333
181380,2,1,0.5
181381,2,1,0.5
181382,119,1,0.008403361344537815
181383,15,0,0.0
181384,13,1,0.07692307692307693
181385,2,1,0.5
181386,10,1,0.1
181387,2,2,1.0
181388,5,1,0.2
181389,47,0,0.0
181390,500,0,0.0
181391,15,1,0.06666666666666667
181392,14,1,0.07142857142857142
181393,16,1,0.0625
181394,296,1,0.0033783783783783786
181395,5,1,0.2
181396,2,1,0.5
181397,3,1,0.3333333333333333
181398,36,1,0.027777777777777776
181399,1,1,1.0
181400,89,1,0.011235955056179775
